0.0000000,0.0775639,0.0775639,1.3366461,0.0000000,0.0608386,0.0608386,1.3533714,0.0000000,0.1082729,0.1082729,0.1082729,0.1300514,0.1422418,0.0121903,0.1565454,0.1317861,0.1366075,0.0078631,0.1621797,0.0600672,0.0653520,0.0148632,0.0653520,0.0000000
0.0000000,0.0830132,0.0830132,1.3311968,0.0000000,0.0654609,0.0654609,1.3487491,0.0000000,0.1091762,0.1091762,0.1091762,0.1313509,0.1466391,0.0152882,0.1459330,0.1299242,0.1474436,0.0096644,0.1451285,0.0598701,0.0697627,0.0166600,0.0697627,0.0000000
0.0000000,0.0768509,0.0768509,1.3373591,0.0000000,0.0624071,0.0624071,1.3518029,0.0000000,0.1092671,0.1092671,0.1092671,0.1310719,0.1446111,0.0135392,0.1855346,0.1187958,0.1312629,0.0077704,0.1988829,0.0703897,0.0772175,0.0169750,0.0772175,0.0000000
0.0000000,0.0792878,0.0792878,1.3349222,0.0000000,0.0596320,0.0596320,1.3545780,0.0000000,0.1100750,0.1100750,0.1100750,0.1287518,0.1441230,0.0153712,0.1584060,0.1192056,0.1325321,0.0096058,0.1699970,0.0608660,0.0697119,0.0192186,0.0697119,0.0000000
0.0000000,0.0725488,0.0725488,1.3416612,0.0000000,0.0541813,0.0541813,1.3600287,0.0000000,0.1099589,0.1099589,0.1099589,0.1164528,0.1283782,0.0119254,0.1944580,0.0885117,0.0974625,0.0094501,0.2253737,0.0693163,0.0741589,0.0126665,0.0741589,0.0000000
0.0000000,0.0729543,0.0729543,1.3412557,0.0000000,0.0534076,0.0534076,1.3608024,0.0000000,0.1099513,0.1099513,0.1099513,0.1369618,0.1488615,0.0118997,0.1664378,0.1349351,0.1444386,0.0083722,0.1708607,0.0732376,0.0781033,0.0125035,0.0781033,0.0000000
0.0000000,0.0749994,0.0749994,1.3392106,0.0000000,0.0579005,0.0579005,1.3563095,0.0000000,0.1075000,0.1075000,0.1075000,0.1292531,0.1424575,0.0132044,0.1191945,0.1203406,0.1402904,0.0102466,0.1213616,0.0502686,0.0563088,0.0116604,0.0563088,0.0000000
0.0000000,0.0759983,0.0759983,1.3382117,0.0000000,0.0586534,0.0586534,1.3555566,0.0000000,0.1078458,0.1078458,0.1078458,0.1233129,0.1403606,0.0170477,0.1536320,0.1169116,0.1267436,0.0104154,0.1672490,0.0608753,0.0688863,0.0190808,0.0688863,0.0000000
0.0000000,0.0801965,0.0801965,1.3340135,0.0000000,0.0641002,0.0641002,1.3501098,0.0000000,0.1105797,0.1105797,0.1105797,0.1438164,0.1613491,0.0175327,0.1650668,0.1286438,0.1463218,0.0127508,0.1800941,0.0623387,0.0689330,0.0209603,0.0689330,0.0000000
0.0000000,0.0809463,0.0809463,1.3332637,0.0000000,0.0676078,0.0676078,1.3466022,0.0000000,0.1098264,0.1098264,0.1098264,0.1329168,0.1464110,0.0134943,0.1619258,0.1250524,0.1341853,0.0085536,0.1741516,0.0578711,0.0647484,0.0141775,0.0647484,0.0000000
0.0000000,0.0783883,0.0783883,1.3358217,0.0000000,0.0615727,0.0615727,1.3526373,0.0000000,0.1127877,0.1127877,0.1127877,0.1394568,0.1512259,0.0117691,0.1585705,0.1157254,0.1277439,0.0070642,0.1820526,0.0656355,0.0717975,0.0144179,0.0717975,0.0000000
0.0000000,0.0823603,0.0823603,1.3318497,0.0000000,0.0575552,0.0575552,1.3566548,0.0000000,0.1157549,0.1157549,0.1157549,0.1415145,0.1572281,0.0157136,0.1584113,0.1320416,0.1412977,0.0106892,0.1743418,0.0646247,0.0728918,0.0181858,0.0728918,0.0000000
0.0000000,0.0755937,0.0755937,1.3386163,0.0000000,0.0548523,0.0548523,1.3593577,0.0000000,0.1099812,0.1099812,0.1099812,0.1212041,0.1330047,0.0118006,0.1227999,0.1143326,0.1254931,0.0057996,0.1303115,0.0644071,0.0739251,0.0151590,0.0739251,0.0000000
0.0000000,0.0757695,0.0757695,1.3384405,0.0000000,0.0616580,0.0616580,1.3525520,0.0000000,0.1082695,0.1082695,0.1082695,0.1247192,0.1392688,0.0145496,0.1728115,0.1006910,0.1076274,0.0086539,0.2044528,0.0608171,0.0705005,0.0154025,0.0705005,0.0000000
0.0000000,0.0782339,0.0782339,1.3359761,0.0000000,0.0616361,0.0616361,1.3525739,0.0000000,0.1101366,0.1101366,0.1101366,0.1363650,0.1507268,0.0143619,0.1403272,0.1299213,0.1375619,0.0092132,0.1534921,0.0528373,0.0608451,0.0156674,0.0608451,0.0000000
0.0000000,0.0765192,0.0765192,1.3376908,0.0000000,0.0609221,0.0609221,1.3532879,0.0000000,0.1107381,0.1107381,0.1107381,0.1113025,0.1238195,0.0125170,0.1463233,0.1034050,0.1226798,0.0083208,0.1474630,0.0514024,0.0573635,0.0147452,0.0573635,0.0000000
0.0000000,0.0787571,0.0787571,1.3354529,0.0000000,0.0585792,0.0585792,1.3556308,0.0000000,0.1108884,0.1108884,0.1108884,0.1459752,0.1620151,0.0160399,0.1794623,0.1166492,0.1368703,0.0094992,0.2046072,0.0737597,0.0790075,0.0168827,0.0790075,0.0000000
0.0000000,0.0806154,0.0806154,1.3335946,0.0000000,0.0611592,0.0611592,1.3530508,0.0000000,0.1127674,0.1127674,0.1127674,0.1476142,0.1625920,0.0149778,0.3091075,0.1395082,0.1577961,0.0096201,0.3139033,0.0702737,0.0776356,0.0149775,0.0776356,0.0000000
0.0000000,0.0770144,0.0770144,1.3371956,0.0000000,0.0596772,0.0596772,1.3545328,0.0000000,0.1106327,0.1106327,0.1106327,0.1122594,0.1249399,0.0126805,0.1976146,0.0891966,0.0967792,0.0095676,0.2257753,0.0592315,0.0667285,0.0142139,0.0667285,0.0000000
0.0000000,0.0722776,0.0722776,1.3419324,0.0000000,0.0557308,0.0557308,1.3584792,0.0000000,0.1095295,0.1095295,0.1095295,0.1145683,0.1290997,0.0145314,0.2360069,0.0969808,0.1063301,0.0081567,0.2587765,0.0646368,0.0726604,0.0176239,0.0726604,0.0000000
0.0000000,0.0742567,0.0742567,1.3399533,0.0000000,0.0589864,0.0589864,1.3552236,0.0000000,0.1103420,0.1103420,0.1103420,0.1350798,0.1505647,0.0154849,0.1722368,0.1241435,0.1422757,0.0085877,0.1805257,0.0688178,0.0747594,0.0210869,0.0747594,0.0000000
0.0000000,0.0719410,0.0719410,1.3422690,0.0000000,0.0534983,0.0534983,1.3607117,0.0000000,0.1101077,0.1101077,0.1101077,0.1255791,0.1370174,0.0114383,0.2011099,0.1084770,0.1107701,0.0052087,0.2273572,0.0623356,0.0712042,0.0155707,0.0712042,0.0000000
0.0000000,0.0733563,0.0733563,1.3408537,0.0000000,0.0600172,0.0600172,1.3541928,0.0000000,0.1073687,0.1073687,0.1073687,0.1195289,0.1383138,0.0187850,0.1398851,0.1092099,0.1156372,0.0093150,0.1625618,0.0545515,0.0679158,0.0214878,0.0679158,0.0000000
0.0000000,0.0863990,0.0863990,1.3278110,0.0000000,0.0715194,0.0715194,1.3426906,0.0000000,0.1116054,0.1116054,0.1116054,0.1376308,0.1546038,0.0169730,0.1806888,0.1249476,0.1501242,0.0122578,0.1851684,0.0630889,0.0689469,0.0190375,0.0689469,0.0000000
0.0000000,0.0723731,0.0723731,1.3418369,0.0000000,0.0505622,0.0505622,1.3636478,0.0000000,0.1101383,0.1101383,0.1101383,0.1221103,0.1377425,0.0156323,0.1344437,0.1316105,0.1461740,0.0085902,0.1260123,0.0629432,0.0707872,0.0205864,0.0707872,0.0000000
0.0000000,0.0746927,0.0746927,1.3395173,0.0000000,0.0590697,0.0590697,1.3551403,0.0000000,0.1102361,0.1102361,0.1102361,0.1279546,0.1426624,0.0147078,0.1928720,0.1152680,0.1354269,0.0099132,0.2001075,0.0638135,0.0691316,0.0144409,0.0691316,0.0000000
0.0000000,0.0801801,0.0801801,1.3340299,0.0000000,0.0644907,0.0644907,1.3497193,0.0000000,0.1109603,0.1109603,0.1109603,0.1447087,0.1592318,0.0145231,0.1185256,0.1414730,0.1601626,0.0107747,0.1175948,0.0613624,0.0681114,0.0148956,0.0681114,0.0000000
0.0000000,0.0741442,0.0741442,1.3400658,0.0000000,0.0562432,0.0562432,1.3579668,0.0000000,0.1107322,0.1107322,0.1107322,0.1185423,0.1290636,0.0105213,0.1492058,0.1029190,0.1082967,0.0059491,0.1699727,0.0658873,0.0721289,0.0120240,0.0721289,0.0000000
0.0000000,0.0783274,0.0783274,1.3358826,0.0000000,0.0617911,0.0617911,1.3524189,0.0000000,0.1108483,0.1108483,0.1108483,0.1441993,0.1591398,0.0149405,0.3000203,0.1203537,0.1404343,0.0101894,0.3187259,0.0814116,0.0849517,0.0128593,0.0849517,0.0000000
0.0000000,0.0816001,0.0816001,1.3326099,0.0000000,0.0625148,0.0625148,1.3516952,0.0000000,0.1117460,0.1117460,0.1117460,0.1385240,0.1508746,0.0123506,0.1308778,0.1349117,0.1457886,0.0077384,0.1359638,0.0596795,0.0641368,0.0166260,0.0641368,0.0000000
0.0000000,0.0751435,0.0751435,1.3390665,0.0000000,0.0612187,0.0612187,1.3529913,0.0000000,0.1075006,0.1075006,0.1075006,0.1134333,0.1262247,0.0127914,0.1743475,0.1097248,0.1137247,0.0057847,0.1868475,0.0520059,0.0597627,0.0154595,0.0597627,0.0000000
0.0000000,0.0834126,0.0834126,1.3307974,0.0000000,0.0648033,0.0648033,1.3494067,0.0000000,0.1094986,0.1094986,0.1094986,0.1421219,0.1559255,0.0138036,0.1270769,0.1395701,0.1485714,0.0092318,0.1344310,0.0651820,0.0692516,0.0149632,0.0692516,0.0000000
0.0000000,0.0720887,0.0720887,1.3421213,0.0000000,0.0574305,0.0574305,1.3567795,0.0000000,0.1068883,0.1068883,0.1068883,0.1120424,0.1242122,0.0121699,0.1427759,0.1022564,0.1112048,0.0080250,0.1557834,0.0453024,0.0517703,0.0139437,0.0517703,0.0000000
0.0000000,0.0746547,0.0746547,1.3395553,0.0000000,0.0550780,0.0550780,1.3591320,0.0000000,0.1096434,0.1096434,0.1096434,0.1215955,0.1324694,0.0108739,0.1848178,0.1041446,0.1133744,0.0074508,0.2039128,0.0630135,0.0667888,0.0128449,0.0667888,0.0000000
0.0000000,0.0763002,0.0763002,1.3379098,0.0000000,0.0610489,0.0610489,1.3531611,0.0000000,0.1093751,0.1093751,0.1093751,0.1212733,0.1374714,0.0161980,0.1354741,0.1141294,0.1254523,0.0102747,0.1474932,0.0608983,0.0716517,0.0222733,0.0716517,0.0000000
0.0000000,0.0775667,0.0775667,1.3366433,0.0000000,0.0581536,0.0581536,1.3560564,0.0000000,0.1088694,0.1088694,0.1088694,0.1280085,0.1422155,0.0142069,0.1354142,0.1136963,0.1327425,0.0066663,0.1448872,0.0555965,0.0638556,0.0194155,0.0638556,0.0000000
0.0000000,0.0749606,0.0749606,1.3392494,0.0000000,0.0636753,0.0636753,1.3505347,0.0000000,0.1076076,0.1076076,0.1076076,0.1297803,0.1456385,0.0158582,0.1322169,0.1224518,0.1395929,0.0130127,0.1382625,0.0548148,0.0579568,0.0114062,0.0579568,0.0000000
0.0000000,0.0748013,0.0748013,1.3394087,0.0000000,0.0593661,0.0593661,1.3548439,0.0000000,0.1091548,0.1091548,0.1091548,0.1178985,0.1304727,0.0125742,0.1730883,0.0962261,0.1026920,0.0056786,0.2008690,0.0598608,0.0692095,0.0171600,0.0692095,0.0000000
0.0000000,0.0770158,0.0770158,1.3371942,0.0000000,0.0616713,0.0616713,1.3525387,0.0000000,0.1093623,0.1093623,0.1093623,0.1375794,0.1506714,0.0130920,0.1344827,0.1373058,0.1540338,0.0067336,0.1311204,0.0537118,0.0599685,0.0137637,0.0599685,0.0000000
0.0000000,0.0714008,0.0714008,1.3428092,0.0000000,0.0563991,0.0563991,1.3578109,0.0000000,0.1097335,0.1097335,0.1097335,0.1184920,0.1336301,0.0151381,0.1686567,0.1122585,0.1206621,0.0125001,0.1816248,0.0636550,0.0703598,0.0157630,0.0703598,0.0000000
0.0000000,0.0831819,0.0831819,1.3310281,0.0000000,0.0648007,0.0648007,1.3494093,0.0000000,0.1134567,0.1134567,0.1134567,0.1356360,0.1541790,0.0185430,0.3031971,0.1224340,0.1268755,0.0150162,0.3305006,0.0661614,0.0755202,0.0183453,0.0755202,0.0000000
0.0000000,0.0794732,0.0794732,1.3347368,0.0000000,0.0626196,0.0626196,1.3515904,0.0000000,0.1124515,0.1124515,0.1124515,0.1183159,0.1336702,0.0153543,0.3237034,0.1044558,0.1088133,0.0100788,0.3485603,0.0614075,0.0765734,0.0217098,0.0765734,0.0000000
0.0000000,0.0729744,0.0729744,1.3412356,0.0000000,0.0597667,0.0597667,1.3544433,0.0000000,0.1090730,0.1090730,0.1090730,0.1224795,0.1331809,0.0107014,0.1085567,0.1100542,0.1211299,0.0077305,0.1206078,0.0537540,0.0591427,0.0133556,0.0591427,0.0000000
0.0000000,0.0767389,0.0767389,1.3374711,0.0000000,0.0612069,0.0612069,1.3530031,0.0000000,0.1086610,0.1086610,0.1086610,0.1301898,0.1458077,0.0156179,0.1559086,0.1250222,0.1372427,0.0072599,0.1644736,0.0600698,0.0689194,0.0183103,0.0689194,0.0000000
0.0000000,0.0750938,0.0750938,1.3391162,0.0000000,0.0623963,0.0623963,1.3518137,0.0000000,0.1077826,0.1077826,0.1077826,0.1287989,0.1426019,0.0138030,0.1806964,0.1142515,0.1230551,0.0109307,0.2002432,0.0660508,0.0728331,0.0130239,0.0728331,0.0000000
0.0000000,0.0790701,0.0790701,1.3351399,0.0000000,0.0651553,0.0651553,1.3490547,0.0000000,0.1090372,0.1090372,0.1090372,0.1131833,0.1294452,0.0162619,0.1509567,0.1018025,0.1222061,0.0105869,0.1581959,0.0524573,0.0602855,0.0174271,0.0602855,0.0000000
0.0000000,0.0756466,0.0756466,1.3385634,0.0000000,0.0584716,0.0584716,1.3557384,0.0000000,0.1098061,0.1098061,0.1098061,0.1217031,0.1355642,0.0138611,0.2373225,0.1101528,0.1199475,0.0082477,0.2529392,0.0580911,0.0694003,0.0186957,0.0694003,0.0000000
0.0000000,0.0721050,0.0721050,1.3421050,0.0000000,0.0572029,0.0572029,1.3570071,0.0000000,0.1088421,0.1088421,0.1088421,0.1156480,0.1276666,0.0120186,0.1769791,0.1014871,0.1128996,0.0068968,0.1917461,0.0539381,0.0606871,0.0169276,0.0606871,0.0000000
0.0000000,0.0777074,0.0777074,1.3365026,0.0000000,0.0620045,0.0620045,1.3522055,0.0000000,0.1100387,0.1100387,0.1100387,0.1289355,0.1425031,0.0135677,0.1061509,0.1241112,0.1332169,0.0095917,0.1154372,0.0554364,0.0628663,0.0129088,0.0628663,0.0000000
0.0000000,0.0789581,0.0789581,1.3352519,0.0000000,0.0652593,0.0652593,1.3489507,0.0000000,0.1092940,0.1092940,0.1092940,0.1311491,0.1442736,0.0131245,0.1719985,0.1222146,0.1316367,0.0074199,0.1846354,0.0595744,0.0628028,0.0132786,0.0628028,0.0000000
0.0000000,0.0785953,0.0785953,1.3356147,0.0000000,0.0636956,0.0636956,1.3505144,0.0000000,0.1103881,0.1103881,0.1103881,0.1345579,0.1482134,0.0136555,0.2003268,0.1263059,0.1429864,0.0089906,0.2055538,0.0600271,0.0644425,0.0129846,0.0644425,0.0000000
0.0000000,0.0796237,0.0796237,1.3345863,0.0000000,0.0671992,0.0671992,1.3470108,0.0000000,0.1092720,0.1092720,0.1092720,0.1332127,0.1485485,0.0153358,0.1857635,0.1243646,0.1334480,0.0093392,0.2008639,0.0606283,0.0673057,0.0196130,0.0673057,0.0000000
0.0000000,0.0796077,0.0796077,1.3346023,0.0000000,0.0587257,0.0587257,1.3554843,0.0000000,0.1111540,0.1111540,0.1111540,0.1313389,0.1457417,0.0144027,0.1674441,0.1191881,0.1307941,0.0066198,0.1823917,0.0688569,0.0753690,0.0164910,0.0753690,0.0000000
0.0000000,0.0816569,0.0816569,1.3325531,0.0000000,0.0680798,0.0680798,1.3461302,0.0000000,0.1102412,0.1102412,0.1102412,0.1312176,0.1458206,0.0146030,0.2272196,0.1104794,0.1210016,0.0095192,0.2520387,0.0702378,0.0781030,0.0227445,0.0781030,0.0000000
0.0000000,0.0769456,0.0769456,1.3372644,0.0000000,0.0605987,0.0605987,1.3536113,0.0000000,0.1098836,0.1098836,0.1098836,0.1317380,0.1460603,0.0143222,0.1094570,0.1207695,0.1450521,0.0093052,0.1104652,0.0553034,0.0627651,0.0133441,0.0627651,0.0000000
0.0000000,0.0786075,0.0786075,1.3356025,0.0000000,0.0621589,0.0621589,1.3520511,0.0000000,0.1109440,0.1109440,0.1109440,0.1412794,0.1559408,0.0146614,0.1300822,0.1284896,0.1378617,0.0073633,0.1481612,0.0608636,0.0689784,0.0164375,0.0689784,0.0000000
0.0000000,0.0754730,0.0754730,1.3387370,0.0000000,0.0568916,0.0568916,1.3573184,0.0000000,0.1110868,0.1110868,0.1110868,0.1489113,0.1625183,0.0136070,0.2454125,0.1399220,0.1489154,0.0078114,0.2590154,0.0745667,0.0809512,0.0151384,0.0809512,0.0000000
0.0000000,0.0832583,0.0832583,1.3309517,0.0000000,0.0697612,0.0697612,1.3444488,0.0000000,0.1150609,0.1150609,0.1150609,0.1426416,0.1573956,0.0147539,0.1070989,0.1376636,0.1539702,0.0125649,0.1105243,0.0446188,0.0481632,0.0130848,0.0481632,0.0000000
